image_name,label,split
43652.png,0,train
08267.png,1,train
98105.png,1,train
65732.png,0,train
07219.png,0,train
07659.png,0,train
58194.png,0,train
97463.png,1,train
56019.png,0,train
76405.png,0,train
17853.png,0,train
38051.png,1,train
15820.png,1,train
39145.png,0,train
42685.png,0,train
41206.png,0,train
61730.png,0,train
31708.png,0,train
85167.png,0,train
56738.png,0,train
76358.png,1,train
07893.png,0,train
05948.png,1,train
43065.png,0,train
04813.png,1,train
06852.png,0,train
85716.png,1,train
98731.png,0,train
94083.png,0,train
97521.png,1,train
96752.png,0,train
46179.png,1,train
07623.png,0,train
19768.png,0,train
31824.png,0,train
37254.png,0,train
24713.png,0,train
65274.png,0,train
56974.png,1,train
91647.png,0,train
90742.png,1,train
39148.png,0,train
36415.png,0,train
16054.png,0,train
25907.png,0,train
08743.png,0,train
78365.png,1,train
95387.png,1,train
98716.png,1,train
10673.png,0,train
91750.png,1,train
98364.png,0,train
95208.png,0,train
01835.png,0,train
24730.png,0,train
41308.png,0,train
13745.png,0,train
35680.png,0,train
02946.png,1,train
23459.png,0,train
54289.png,0,train
81304.png,0,train
07385.png,1,train
58036.png,0,train
76923.png,0,train
04712.png,0,train
35604.png,0,train
70582.png,0,train
27308.png,1,train
09657.png,0,train
80735.png,0,train
93268.png,0,train
46793.png,0,train
71365.png,0,train
08146.png,1,train
42039.png,0,train
74951.png,0,train
15478.png,1,train
40597.png,1,train
14869.png,0,train
43216.png,1,train
51927.png,0,train
82697.png,1,train
21930.png,0,train
43610.png,1,train
57209.png,0,train
47561.png,0,train
36789.png,0,train
61725.png,1,train
08254.png,0,train
39741.png,1,train
75234.png,1,train
08241.png,0,train
21890.png,1,train
38514.png,0,train
03248.png,0,train
18362.png,1,train
08367.png,0,train
50682.png,0,train
14083.png,1,train
23054.png,1,train
59148.png,0,train
30961.png,1,train
82540.png,1,train
89126.png,1,train
56873.png,0,train
49527.png,0,train
45286.png,0,train
31408.png,0,train
45829.png,0,train
95247.png,0,train
29104.png,0,train
02967.png,0,train
58109.png,0,train
72591.png,0,train
54179.png,1,train
48751.png,1,train
54812.png,0,train
34520.png,0,train
43680.png,0,train
61532.png,0,train
56247.png,0,train
14958.png,1,train
49385.png,0,train
42783.png,0,train
86205.png,1,train
53720.png,1,train
75089.png,0,train
46231.png,1,train
76381.png,1,train
59436.png,1,train
98427.png,0,train
56789.png,0,train
34129.png,0,train
91675.png,0,train
20348.png,0,train
76532.png,1,train
73256.png,0,train
59473.png,1,train
89165.png,0,train
25013.png,1,train
50187.png,1,train
36590.png,0,train
28964.png,1,train
83579.png,1,train
30826.png,0,train
43258.png,0,train
86125.png,0,train
70561.png,1,train
58361.png,1,train
57093.png,1,train
94267.png,0,train
75016.png,0,train
96735.png,0,train
23681.png,1,train
25493.png,0,train
09482.png,1,train
81536.png,1,train
50239.png,0,train
29581.png,0,train
28450.png,0,train
43815.png,0,train
70243.png,1,train
35670.png,0,train
53817.png,0,train
36178.png,0,train
60249.png,1,train
02914.png,0,train
24630.png,0,train
15349.png,1,train
38965.png,0,train
47192.png,0,train
23456.png,1,train
56421.png,1,train
36972.png,0,train
61937.png,0,train
63589.png,0,train
65743.png,1,train
30175.png,0,train
81603.png,0,train
62843.png,0,train
98163.png,0,train
02358.png,1,train
16579.png,0,train
51076.png,0,train
94150.png,1,train
79803.png,0,train
98461.png,1,train
34576.png,1,train
32470.png,0,train
04328.png,0,train
31082.png,1,train
02735.png,0,train
50482.png,1,train
80123.png,0,train
35684.png,1,train
29046.png,0,train
70845.png,1,train
50931.png,0,train
38072.png,0,train
57183.png,0,train
70264.png,1,train
50328.png,0,train
53291.png,0,train
37450.png,1,train
65012.png,0,train
60758.png,0,train
82501.png,0,train
12843.png,0,train
16084.png,1,train
03279.png,0,train
71483.png,0,train
50918.png,0,train
40576.png,0,train
34089.png,0,train
51948.png,0,train
64093.png,1,train
96328.png,1,train
92708.png,0,train
37601.png,1,train
36214.png,1,train
12534.png,0,train
13849.png,1,train
83216.png,0,train
54793.png,1,train
91348.png,0,train
75041.png,0,train
69234.png,0,train
85472.png,0,train
62971.png,0,train
09462.png,0,train
94287.png,0,train
73615.png,0,train
16437.png,0,train
93841.png,1,train
30259.png,0,train
13842.png,0,train
95087.png,1,train
75421.png,1,train
73059.png,1,train
19304.png,0,train
87341.png,1,train
10946.png,1,train
45927.png,0,train
14859.png,0,train
80652.png,0,train
31728.png,0,train
40718.png,1,train
73980.png,0,train
93687.png,0,train
07325.png,0,train
81256.png,1,train
83756.png,0,train
29508.png,0,train
73180.png,0,train
41605.png,0,train
80567.png,0,train
43581.png,0,train
97201.png,1,train
97438.png,0,train
63520.png,1,train
50614.png,0,train
97128.png,1,train
54263.png,0,train
56134.png,0,train
84016.png,1,train
97301.png,0,train
92154.png,1,train
46918.png,1,train
84172.png,0,train
13795.png,0,train
03874.png,1,train
71506.png,0,train
90251.png,0,train
16954.png,0,train
23961.png,1,train
63924.png,1,train
36749.png,1,train
79325.png,1,train
70835.png,1,train
91853.png,1,train
36541.png,1,train
78394.png,0,train
36190.png,1,train
58917.png,0,train
71529.png,0,train
97836.png,0,train
78296.png,1,train
25948.png,0,train
69074.png,0,train
15308.png,0,train
39054.png,0,train
64890.png,0,train
61798.png,0,train
68201.png,0,train
23845.png,1,train
94581.png,0,train
68391.png,0,train
95817.png,0,train
36028.png,0,train
71430.png,1,train
37965.png,1,train
37190.png,1,train
35298.png,0,train
94615.png,1,train
03275.png,0,train
37128.png,1,train
56419.png,1,train
89526.png,1,train
98643.png,1,train
94563.png,0,train
64097.png,0,train
21435.png,0,train
46720.png,0,train
87304.png,0,train
40573.png,1,train
01756.png,0,train
04873.png,1,train
80612.png,1,train
97465.png,0,train
13042.png,0,train
79386.png,0,train
36189.png,0,train
34715.png,1,train
37256.png,0,train
64157.png,1,train
92013.png,0,train
93867.png,0,train
40351.png,0,train
05437.png,0,train
23815.png,0,train
46837.png,0,train
32076.png,0,train
92718.png,1,train
54613.png,0,train
23476.png,0,train
34157.png,0,train
36174.png,0,train
75829.png,0,train
05943.png,1,train
69134.png,1,train
60718.png,1,train
06179.png,1,train
38071.png,0,train
78931.png,0,train
79250.png,1,train
89372.png,0,train
34206.png,1,train
68349.png,1,train
14769.png,0,train
25748.png,0,train
54261.png,0,train
31625.png,0,train
35729.png,1,train
78402.png,0,train
02831.png,1,train
59304.png,0,train
47209.png,0,train
96801.png,1,train
14685.png,1,train
06712.png,0,train
05826.png,1,train
40159.png,0,train
90856.png,0,train
65789.png,0,train
91527.png,0,train
82914.png,0,train
32751.png,0,train
23198.png,1,train
46239.png,1,train
59402.png,1,train
71634.png,0,train
67831.png,0,train
09128.png,0,train
02614.png,0,train
52641.png,0,train
43856.png,0,train
79485.png,0,train
04387.png,0,train
03864.png,1,train
10857.png,0,train
37105.png,0,train
67498.png,0,train
01892.png,0,train
34872.png,1,train
53481.png,1,train
39265.png,0,train
71459.png,1,train
86237.png,0,train
40182.png,1,train
78205.png,0,train
52106.png,0,train
97502.png,0,train
76538.png,0,train
04267.png,1,train
95764.png,1,train
09618.png,0,train
81450.png,1,train
19563.png,0,train
51023.png,0,train
62097.png,0,train
53268.png,1,train
72451.png,0,train
16759.png,1,train
46075.png,1,train
24317.png,0,train
93548.png,0,train
89437.png,1,train
82946.png,1,train
31094.png,1,train
48520.png,0,train
92568.png,0,train
92814.png,1,train
18759.png,1,train
74615.png,0,train
01734.png,0,train
80156.png,1,train
68137.png,0,train
71863.png,1,train
03186.png,0,train
74930.png,1,train
48170.png,1,train
18204.png,0,train
73152.png,1,train
63758.png,0,train
03751.png,0,train
97261.png,0,train
74562.png,1,train
86593.png,0,train
05231.png,0,train
65981.png,1,train
96184.png,0,train
73259.png,0,train
02576.png,0,train
45109.png,0,train
19834.png,1,train
52437.png,0,train
16438.png,0,train
98603.png,1,train
65817.png,1,train
75381.png,1,train
67325.png,0,train
13086.png,1,train
52631.png,1,train
75360.png,1,train
67059.png,1,train
48125.png,1,train
94605.png,0,train
07294.png,1,train
57418.png,0,train
32015.png,1,train
15374.png,0,train
02537.png,0,train
19302.png,0,train
25693.png,0,train
54931.png,1,train
81943.png,0,train
92041.png,1,train
30569.png,0,train
83905.png,0,train
15278.png,0,train
30859.png,0,train
58739.png,0,train
70459.png,0,train
90618.png,1,train
29635.png,0,train
42851.png,0,train
64128.png,0,train
20543.png,1,train
85147.png,0,train
63580.png,0,train
64520.png,0,train
82793.png,0,train
90576.png,0,train
61570.png,1,train
05761.png,0,train
84013.png,0,train
06892.png,0,train
78062.png,1,train
82094.png,0,train
34216.png,0,train
27914.png,0,train
98057.png,0,train
89517.png,1,train
01643.png,0,train
78915.png,0,train
08961.png,1,train
20459.png,1,train
39482.png,0,train
71083.png,0,train
13506.png,1,train
34795.png,1,train
53624.png,0,train
87519.png,1,train
40726.png,0,train
70941.png,0,train
08517.png,0,train
65739.png,0,train
74326.png,0,train
39854.png,0,train
25318.png,1,train
26381.png,1,train
72580.png,0,train
36524.png,1,train
61028.png,1,train
74832.png,0,train
13802.png,1,train
48091.png,1,train
18526.png,0,train
26750.png,0,train
84527.png,1,train
09176.png,0,train
20356.png,0,train
72610.png,0,train
29056.png,0,train
12358.png,0,train
04361.png,1,train
78930.png,0,train
89067.png,1,train
74892.png,0,train
43690.png,0,train
63207.png,0,train
06793.png,0,train
63902.png,1,train
27150.png,0,train
69418.png,0,train
98246.png,1,train
38217.png,0,train
67021.png,1,train
41756.png,1,train
61482.png,0,train
97051.png,1,train
20913.png,0,train
86072.png,0,train
05642.png,0,train
51903.png,1,train
80317.png,0,train
74215.png,1,train
68390.png,1,train
97821.png,0,train
78924.png,0,train
91486.png,1,train
04861.png,0,train
85329.png,0,train
64138.png,0,train
95872.png,0,train
85410.png,0,train
56948.png,0,train
19032.png,0,train
58649.png,1,train
27490.png,0,train
13289.png,0,train
03875.png,1,train
01527.png,0,train
72981.png,0,train
76821.png,0,train
57914.png,0,train
43521.png,1,train
37569.png,1,train
62047.png,0,train
17248.png,0,train
15267.png,0,train
38201.png,0,train
32069.png,0,train
91432.png,1,train
52870.png,0,train
02156.png,0,train
30648.png,0,train
37498.png,0,train
93016.png,1,train
27806.png,0,train
69130.png,0,train
14236.png,0,train
49613.png,0,train
27956.png,1,train
24319.png,0,train
05619.png,1,train
18504.png,0,train
26478.png,0,train
78534.png,0,train
69085.png,1,train
25634.png,0,train
15260.png,0,train
82169.png,0,train
19427.png,0,train
13492.png,0,train
30714.png,0,train
80614.png,0,train
71259.png,0,train
65092.png,0,train
75031.png,0,train
61538.png,0,train
10547.png,1,train
95274.png,0,train
36741.png,0,train
07286.png,0,train
01329.png,1,train
65892.png,0,train
38976.png,0,train
28476.png,0,train
43826.png,1,train
87096.png,0,train
24687.png,0,train
92876.png,0,train
91627.png,0,train
79624.png,0,train
96087.png,0,train
29614.png,1,train
07692.png,1,train
64089.png,1,train
37864.png,0,train
48039.png,0,train
61905.png,1,train
07356.png,0,train
48310.png,1,train
39842.png,0,train
01529.png,0,train
93502.png,1,train
21740.png,1,train
57893.png,0,train
65478.png,1,train
89137.png,0,train
47529.png,0,train
10932.png,0,train
97283.png,0,train
73416.png,0,train
10792.png,0,train
76094.png,1,train
76931.png,0,train
70658.png,0,train
89523.png,1,train
68204.png,0,train
67129.png,1,train
04675.png,0,train
90718.png,1,train
47350.png,1,train
24835.png,1,train
15964.png,1,train
87120.png,0,train
87365.png,1,train
41573.png,1,train
94015.png,1,train
37251.png,0,train
03482.png,0,train
68943.png,0,train
30942.png,1,train
73598.png,0,train
82310.png,0,train
63074.png,0,train
68973.png,1,train
17326.png,1,train
09561.png,0,train
72459.png,1,train
06973.png,0,train
15062.png,0,train
09138.png,1,train
26170.png,0,train
54971.png,0,train
12430.png,0,train
61420.png,1,train
57412.png,1,train
65730.png,1,train
79314.png,1,train
04156.png,0,train
57120.png,1,train
79043.png,0,train
76840.png,1,train
74805.png,1,train
20869.png,1,train
76843.png,1,train
26183.png,0,train
47390.png,0,train
13697.png,0,train
54837.png,1,train
48725.png,1,train
79168.png,0,train
81947.png,0,train
53782.png,1,train
83760.png,0,train
39528.png,1,train
79328.png,0,train
10459.png,0,train
67354.png,0,train
10458.png,0,train
27163.png,1,train
25687.png,0,train
93647.png,0,train
12356.png,0,train
84361.png,0,train
74801.png,1,train
76495.png,1,train
94251.png,1,train
19836.png,1,train
08126.png,0,train
74218.png,1,train
97204.png,1,train
02647.png,0,train
03172.png,0,train
26018.png,0,train
06948.png,0,train
58607.png,0,train
27391.png,1,train
60549.png,0,train
23578.png,0,train
96421.png,0,train
23581.png,1,train
81529.png,0,train
47960.png,1,train
13590.png,1,train
76108.png,0,train
26945.png,0,train
90461.png,0,train
85307.png,1,train
73516.png,1,train
04718.png,0,train
06597.png,0,train
26841.png,0,train
73518.png,1,train
87416.png,0,train
95201.png,1,train
37560.png,0,train
17093.png,0,train
35607.png,0,train
72850.png,0,train
90834.png,0,train
08234.png,1,train
65238.png,0,train
69873.png,0,train
17932.png,1,train
87364.png,0,train
60973.png,0,train
92641.png,1,train
46850.png,0,train
16502.png,0,train
71586.png,0,train
41523.png,0,train
72834.png,0,train
72305.png,0,train
23854.png,0,train
01962.png,0,train
64291.png,0,train
34081.png,1,train
75231.png,1,train
34219.png,0,train
74361.png,1,train
68213.png,0,train
47189.png,1,train
23910.png,0,train
35647.png,0,train
85920.png,1,train
89761.png,1,train
02153.png,0,train
52649.png,1,train
65017.png,0,train
70362.png,0,train
80539.png,0,train
79853.png,0,train
54679.png,0,train
71942.png,1,train
56219.png,0,train
87596.png,0,train
03128.png,1,train
36120.png,0,train
86145.png,0,train
21973.png,1,train
73496.png,0,train
86293.png,0,train
65231.png,0,train
95021.png,0,train
25478.png,1,train
91483.png,0,train
72160.png,0,train
51783.png,0,train
39625.png,1,train
62354.png,0,train
01349.png,1,train
03962.png,0,train
67048.png,0,train
58631.png,1,train
45320.png,0,train
58417.png,0,train
65904.png,1,train
05612.png,0,train
20957.png,0,train
17294.png,0,train
52614.png,0,train
03947.png,1,train
51498.png,1,train
38105.png,0,train
37681.png,1,train
43207.png,1,train
70125.png,0,train
56048.png,1,train
12059.png,1,train
42173.png,0,train
50368.png,0,train
86540.png,1,train
26405.png,0,train
28160.png,0,train
58367.png,0,train
47826.png,1,train
40512.png,1,train
41638.png,0,train
89527.png,0,train
47809.png,1,train
76419.png,0,train
67481.png,1,train
36924.png,0,train
09824.png,1,train
65704.png,0,train
52938.png,0,train
69312.png,0,train
20539.png,0,train
26014.png,1,train
93280.png,1,train
01579.png,1,train
12750.png,0,train
16458.png,0,train
48021.png,0,train
72801.png,0,train
91765.png,0,train
72901.png,0,train
10574.png,0,train
59732.png,1,train
17842.png,0,train
23407.png,0,train
43812.png,1,train
08175.png,0,train
78539.png,0,train
36481.png,1,train
98345.png,0,train
73816.png,0,train
14625.png,1,train
63572.png,0,train
34591.png,0,train
18397.png,1,train
09738.png,0,train
34629.png,0,train
85327.png,1,train
64982.png,0,train
48031.png,0,train
27185.png,0,train
69205.png,1,train
19604.png,1,train
28945.png,0,train
48196.png,0,train
57142.png,1,train
48927.png,0,train
47259.png,0,train
07239.png,0,train
64293.png,0,train
09623.png,0,train
48976.png,1,train
64273.png,1,train
30782.png,0,train
06824.png,1,train
53706.png,0,train
56827.png,0,train
47628.png,0,train
34680.png,1,train
36781.png,0,train
96381.png,0,train
48263.png,1,train
85107.png,0,train
28173.png,1,train
17603.png,1,train
75801.png,0,train
93087.png,0,train
85970.png,0,train
30196.png,0,train
60379.png,0,train
49680.png,0,train
86043.png,0,train
17609.png,0,train
19206.png,1,train
80134.png,0,train
31290.png,0,train
19457.png,0,train
69410.png,0,train
41907.png,0,train
67342.png,1,train
07984.png,1,train
75680.png,1,train
06825.png,1,train
47510.png,0,train
85126.png,0,train
51973.png,0,train
03468.png,0,train
93524.png,0,train
45923.png,1,train
59240.png,0,train
73146.png,0,train
26708.png,0,train
43082.png,1,train
94780.png,1,train
49652.png,1,train
15037.png,1,train
97426.png,0,train
21038.png,1,train
16927.png,0,train
34109.png,1,train
82016.png,1,train
34815.png,0,train
24870.png,1,train
14278.png,0,train
58473.png,0,train
80179.png,0,train
10653.png,0,train
74312.png,0,train
41652.png,0,train
46271.png,1,train
37416.png,1,train
23046.png,1,train
26307.png,0,train
15203.png,0,train
96182.png,0,train
85316.png,0,train
23760.png,1,train
25361.png,0,train
85793.png,0,train
93024.png,0,train
50684.png,0,train
48605.png,0,train
36089.png,0,train
10985.png,0,train
53618.png,1,train
52473.png,0,train
91037.png,0,train
34295.png,0,train
87625.png,1,train
87453.png,1,train
32897.png,0,train
70269.png,0,train
94507.png,0,train
61904.png,1,train
36540.png,0,train
45069.png,1,train
81509.png,0,train
60981.png,1,train
45017.png,0,train
36915.png,0,train
05928.png,0,train
97826.png,0,train
42170.png,0,train
51073.png,0,train
20485.png,0,train
37628.png,1,train
18542.png,1,train
96208.png,0,train
24573.png,0,train
23841.png,0,train
24157.png,0,train
13482.png,0,train
26357.png,0,train
45608.png,0,train
02845.png,0,train
34765.png,1,train
83415.png,0,train
08369.png,0,train
58170.png,0,train
32794.png,0,train
65389.png,1,train
98526.png,0,train
82704.png,0,train
92104.png,0,train
98071.png,0,train
57986.png,0,train
48316.png,0,train
92735.png,0,train
93165.png,1,train
09213.png,1,train
34970.png,1,train
74091.png,0,train
58309.png,0,train
37619.png,1,train
40569.png,0,train
39465.png,0,train
02716.png,0,train
03691.png,0,train
98243.png,1,train
83490.png,0,train
90315.png,1,train
85392.png,1,train
47391.png,0,train
49723.png,0,train
30162.png,0,train
35289.png,0,train
79124.png,1,train
59817.png,1,train
41856.png,0,train
35724.png,0,train
19062.png,0,train
92365.png,1,train
10853.png,0,train
02853.png,1,train
40821.png,0,train
91345.png,1,train
40927.png,0,train
28590.png,1,train
96583.png,0,train
08954.png,0,train
06513.png,0,train
13495.png,0,train
59217.png,0,train
45120.png,0,train
76305.png,0,train
94602.png,0,train
15892.png,1,train
95062.png,1,train
62941.png,0,train
36401.png,0,train
02951.png,0,train
25137.png,0,train
50876.png,1,train
74025.png,0,train
80935.png,0,train
52483.png,1,train
02371.png,0,train
90516.png,1,train
09587.png,0,train
13692.png,0,train
34586.png,0,train
46051.png,0,train
81467.png,0,train
61280.png,0,train
72014.png,1,train
73128.png,1,train
82609.png,1,train
80976.png,0,train
41078.png,1,train
14096.png,0,train
42763.png,1,train
40293.png,1,train
38019.png,0,train
94876.png,0,train
46732.png,0,train
17849.png,1,train
52970.png,0,train
35160.png,0,train
70496.png,0,train
61097.png,0,train
86351.png,1,train
46375.png,0,train
63985.png,1,train
23187.png,0,train
30257.png,0,train
57681.png,0,train
43791.png,1,train
20936.png,0,train
93578.png,1,train
63250.png,0,train
27603.png,1,train
97683.png,0,train
10596.png,0,train
38164.png,0,train
46831.png,0,train
28146.png,0,train
49152.png,0,train
17386.png,0,train
61037.png,1,train
05649.png,0,train
71320.png,1,train
76524.png,1,train
56418.png,0,train
48213.png,1,train
09187.png,1,train
81305.png,1,train
53879.png,1,train
31706.png,1,train
58312.png,1,train
72489.png,1,train
31048.png,1,train
58743.png,1,train
96470.png,1,train
79128.png,1,train
09364.png,1,train
68527.png,0,train
61827.png,1,train
63804.png,1,train
07431.png,0,train
81279.png,1,train
64015.png,1,train
27083.png,1,train
14603.png,1,train
02719.png,1,train
47369.png,1,train
93761.png,0,train
53102.png,0,train
68517.png,1,train
75408.png,0,train
46152.png,0,train
67528.png,0,train
70934.png,1,train
71602.png,0,train
49136.png,0,train
90351.png,1,train
68145.png,1,train
97832.png,0,train
10852.png,0,train
93468.png,0,train
07965.png,1,train
92603.png,0,train
01258.png,0,train
70512.png,0,train
45029.png,0,train
52914.png,0,train
92405.png,1,train
08964.png,1,train
65149.png,0,train
83927.png,1,train
85239.png,0,train
98762.png,0,train
31649.png,1,train
10829.png,1,train
01236.png,0,train
96820.png,0,train
76528.png,0,train
13865.png,1,train
19370.png,0,train
43198.png,1,train
06875.png,0,train
06275.png,0,train
98271.png,1,train
90648.png,1,train
82396.png,0,train
84379.png,0,train
35074.png,1,train
91862.png,1,train
52796.png,0,train
21479.png,0,train
62840.png,1,train
94081.png,0,train
62413.png,1,train
08671.png,0,train
42967.png,0,train
67801.png,1,train
16587.png,0,train
54039.png,1,train
69025.png,1,train
95801.png,1,train
87539.png,1,train
63981.png,1,train
79423.png,1,train
85429.png,1,train
05782.png,1,train
59678.png,1,train
38094.png,1,train
20538.png,1,train
84069.png,1,train
89534.png,1,train
54389.png,1,train
12546.png,1,train
17308.png,1,train
51497.png,1,train
80453.png,1,train
63281.png,1,train
36804.png,1,train
53048.png,1,train
15093.png,1,train
68431.png,1,train
98276.png,1,train
26839.png,1,train
19275.png,1,train
30245.png,1,train
72604.png,1,train
84059.png,1,train
96704.png,1,train
45806.png,1,train
80965.png,1,train
90572.png,1,train
67309.png,1,train
85936.png,1,train
06489.png,1,train
43928.png,1,train
93786.png,1,train
21653.png,1,train
79024.png,1,train
17953.png,1,train
27864.png,1,train
26493.png,1,train
15768.png,1,train
95283.png,1,train
93142.png,1,train
62409.png,1,train
39816.png,1,train
14329.png,1,train
24593.png,1,train
83719.png,1,train
53682.png,1,train
12547.png,1,train
87564.png,1,train
46730.png,1,train
46295.png,1,train
96302.png,1,train
91730.png,1,train
41802.png,1,train
79138.png,1,train
87065.png,1,train
78094.png,1,train
57831.png,1,train
12873.png,1,train
27038.png,1,train
50873.png,1,train
56304.png,1,train
85190.png,1,train
34876.png,1,train
85139.png,1,train
28046.png,1,train
52708.png,1,train
37425.png,1,train
87936.png,1,train
84291.png,1,train
52947.png,1,train
06584.png,1,train
78015.png,1,train
31059.png,1,train
34179.png,1,train
87592.png,1,train
17528.png,1,train
40967.png,1,train
90342.png,1,train
10258.png,1,train
10682.png,1,train
90725.png,1,train
56438.png,0,train
24875.png,0,train
53810.png,0,train
46907.png,0,train
46578.png,0,train
54130.png,1,train
67582.png,1,train
20381.png,1,train
47592.png,1,train
94178.png,1,train
49836.png,1,train
16538.png,1,train
06349.png,1,train
68592.png,1,train
05942.png,1,train
30267.png,1,train
89503.png,1,train
47358.png,1,train
20497.png,1,train
25310.png,1,train
49867.png,1,train
94087.png,1,train
37980.png,1,train
61823.png,1,train
20196.png,1,train
15280.png,1,train
60539.png,1,train
01245.png,1,train
28691.png,1,train
56830.png,1,train
21749.png,1,train
56417.png,1,train
45189.png,1,train
25971.png,1,train
16208.png,1,train
05736.png,1,train
30597.png,1,train
15647.png,1,train
40592.png,1,train
47589.png,1,train
23174.png,1,train
14078.png,1,train
63041.png,1,train
24907.png,1,train
04579.png,1,train
95714.png,1,train
89406.png,1,train
52486.png,1,train
06859.png,1,train
15407.png,1,train
36578.png,1,train
50397.png,1,train
41305.png,1,train
62814.png,1,train
26394.png,1,train
13764.png,1,train
57693.png,1,train
47865.png,1,train
45203.png,1,train
93187.png,1,train
08275.png,1,train
08291.png,1,dev
46971.png,1,dev
03745.png,1,dev
83745.png,1,dev
80243.png,1,dev
05279.png,1,dev
01796.png,1,dev
53046.png,1,dev
82301.png,1,dev
31752.png,1,dev
27635.png,1,dev
80597.png,1,dev
45368.png,1,dev
17963.png,1,dev
53968.png,1,dev
10749.png,1,dev
25149.png,1,dev
87520.png,1,dev
89071.png,1,dev
09563.png,1,dev
72048.png,1,dev
49826.png,1,dev
26453.png,1,dev
12650.png,1,dev
02568.png,1,dev
83954.png,1,dev
24316.png,1,dev
62035.png,1,dev
65342.png,1,dev
92058.png,1,dev
58672.png,1,dev
54069.png,1,dev
91586.png,1,dev
87130.png,1,dev
95640.png,1,dev
47819.png,1,dev
59140.png,1,dev
13647.png,1,dev
65832.png,1,dev
57621.png,1,dev
40982.png,1,dev
43275.png,1,dev
12973.png,1,dev
74350.png,1,dev
02478.png,1,dev
51607.png,1,dev
65403.png,1,dev
29750.png,1,dev
26547.png,1,dev
02143.png,1,dev
68192.png,1,dev
52603.png,1,dev
05349.png,0,dev
06491.png,1,dev
74013.png,1,dev
27485.png,1,dev
13026.png,1,dev
17265.png,0,dev
91405.png,0,dev
14026.png,1,dev
18945.png,1,dev
83920.png,1,dev
83497.png,0,dev
04569.png,0,dev
39607.png,1,dev
09715.png,1,dev
01925.png,1,dev
94813.png,0,dev
29437.png,1,dev
95038.png,0,dev
64891.png,1,dev
63280.png,1,dev
17682.png,1,dev
84510.png,1,dev
28690.png,0,dev
03567.png,1,dev
95830.png,1,dev
29873.png,1,dev
70953.png,1,dev
56124.png,0,dev
10386.png,1,dev
19530.png,1,dev
94185.png,1,dev
48370.png,1,dev
74058.png,0,dev
45062.png,0,dev
94170.png,0,dev
04538.png,0,dev
83946.png,1,dev
68127.png,0,dev
97453.png,0,dev
39578.png,1,dev
49360.png,0,dev
87034.png,0,dev
06123.png,1,dev
17028.png,1,dev
42903.png,0,dev
71680.png,1,dev
24135.png,0,dev
32875.png,0,dev
79085.png,1,dev
61872.png,1,dev
30579.png,0,dev
62504.png,0,dev
43810.png,1,dev
19730.png,1,dev
37420.png,0,dev
82509.png,0,dev
96284.png,1,dev
97068.png,1,dev
03214.png,0,dev
23810.png,1,dev
91836.png,1,dev
05126.png,1,dev
76092.png,0,dev
64072.png,1,dev
91058.png,1,dev
21643.png,0,dev
19523.png,0,dev
32691.png,1,dev
87169.png,1,dev
92738.png,1,dev
53027.png,0,dev
27195.png,0,dev
43910.png,1,dev
05213.png,0,dev
73945.png,0,dev
56207.png,1,dev
68459.png,1,dev
63175.png,0,dev
82945.png,0,dev
34975.png,0,dev
61973.png,1,dev
16420.png,0,dev
73069.png,1,dev
47056.png,1,dev
56428.png,0,dev
54206.png,0,dev
93172.png,0,dev
56980.png,0,dev
79615.png,0,dev
38047.png,0,dev
94560.png,1,dev
96250.png,0,dev
28951.png,0,dev
27614.png,0,dev
04857.png,1,dev
79603.png,1,dev
26985.png,1,dev
14873.png,1,dev
54893.png,0,dev
48236.png,0,dev
74908.png,0,dev
96472.png,1,dev
89430.png,0,dev
76921.png,1,dev
68409.png,1,dev
16354.png,1,dev
69548.png,1,dev
01456.png,1,dev
17950.png,0,dev
76295.png,0,dev
42580.png,1,dev
96180.png,1,dev
98701.png,1,dev
15243.png,0,dev
41058.png,0,dev
62375.png,1,dev
63507.png,0,dev
31208.png,1,dev
62319.png,1,dev
68253.png,1,dev
34687.png,1,dev
34209.png,0,dev
39827.png,1,dev
46920.png,1,dev
84273.png,0,dev
39018.png,0,dev
54780.png,1,dev
69150.png,1,dev
29843.png,0,dev
19385.png,0,dev
64510.png,0,dev
47103.png,0,dev
61038.png,0,dev
71620.png,1,dev
91602.png,0,dev
30145.png,0,dev
91756.png,1,dev
63745.png,1,dev
47162.png,1,dev
59806.png,0,dev
07135.png,1,dev
35497.png,0,dev
84362.png,0,dev
84015.png,1,dev
87251.png,0,dev
82590.png,1,dev
59738.png,1,dev
35470.png,0,dev
72061.png,1,dev
03524.png,1,dev
86170.png,1,dev
50841.png,0,dev
46087.png,0,dev
42058.png,0,dev
01967.png,0,dev
54930.png,1,dev
38076.png,1,dev
38910.png,1,dev
06723.png,1,dev
02157.png,1,dev
62948.png,1,dev
21075.png,0,dev
73601.png,1,dev
32579.png,0,dev
21567.png,1,dev
01765.png,1,dev
53172.png,0,dev
32568.png,1,dev
01742.png,0,dev
56098.png,1,dev
78612.png,0,dev
34018.png,1,dev
53609.png,0,dev
89362.png,1,dev
80426.png,1,dev
83045.png,1,dev
61503.png,0,dev
41890.png,1,dev
52091.png,1,dev
24396.png,1,dev
72168.png,1,dev
85761.png,1,dev
35719.png,0,dev
90256.png,1,dev
20984.png,0,dev
95086.png,1,dev
49028.png,0,dev
18356.png,0,dev
52634.png,0,dev
80512.png,1,dev
